order_book_id,datetime,close,low,total_turnover,open_interest,trading_date,volume,high,open
IF2309,2023-06-05 13:49:00,3806.8,3803.4,100482900.0,74262.0,2023-06-05,88.0,3807.2,3803.4
IF2309,2023-06-05 13:50:00,3806.4,3806.0,141594300.0,74236.0,2023-06-05,124.0,3807.2,3806.2
IF2309,2023-06-05 13:51:00,3806.0,3805.8,118754280.0,74215.0,2023-06-05,104.0,3807.4,3806.2
IF2309,2023-06-05 13:52:00,3806.8,3805.0,39961020.0,74215.0,2023-06-05,35.0,3806.8,3806.0
IF2309,2023-06-05 13:53:00,3804.8,3804.2,21687600.0,74228.0,2023-06-05,19.0,3805.6,3805.2
IF2309,2023-06-05 13:54:00,3804.8,3804.2,31959780.0,74238.0,2023-06-05,28.0,3805.2,3805.0
IF2309,2023-06-05 13:55:00,3806.2,3805.4,52523880.0,74245.0,2023-06-05,46.0,3806.4,3805.4
IF2309,2023-06-05 13:56:00,3804.8,3804.6,52514460.0,74263.0,2023-06-05,46.0,3806.4,3806.0
IF2309,2023-06-05 13:57:00,3804.8,3803.4,45648240.0,74284.0,2023-06-05,40.0,3805.0,3805.0
IF2309,2023-06-05 13:58:00,3806.0,3804.4,15981300.0,74292.0,2023-06-05,14.0,3806.0,3805.0
IF2309,2023-06-05 13:59:00,3808.8,3805.6,127939980.0,74304.0,2023-06-05,112.0,3809.6,3806.0
IF2309,2023-06-05 14:00:00,3807.8,3807.2,55977840.0,74325.0,2023-06-05,49.0,3808.4,3808.4
IF2309,2023-06-05 14:01:00,3808.0,3807.2,34273560.0,74328.0,2023-06-05,30.0,3809.2,3807.2
IF2309,2023-06-05 14:02:00,3807.0,3806.6,26269080.0,74330.0,2023-06-05,23.0,3808.0,3807.8
IF2309,2023-06-05 14:03:00,3806.2,3805.2,29687580.0,74345.0,2023-06-05,26.0,3807.0,3806.6
IF2309,2023-06-05 14:04:00,3806.6,3806.4,34260960.0,74368.0,2023-06-05,30.0,3807.0,3806.4
IF2309,2023-06-05 14:05:00,3808.8,3806.6,37698660.0,74383.0,2023-06-05,33.0,3808.8,3806.6
IF2309,2023-06-05 14:06:00,3812.2,3808.8,116618100.0,74387.0,2023-06-05,102.0,3812.4,3809.2
IF2309,2023-06-05 14:07:00,3812.4,3810.8,117796020.0,74392.0,2023-06-05,103.0,3813.4,3811.8
IF2309,2023-06-05 14:08:00,3811.6,3809.4,97186680.0,74420.0,2023-06-05,85.0,3812.4,3812.0
IF2309,2023-06-05 14:09:00,3811.0,3810.4,41158260.0,74434.0,2023-06-05,36.0,3812.4,3812.0
IF2309,2023-06-05 14:10:00,3812.4,3809.4,48018000.0,74471.0,2023-06-05,42.0,3812.4,3811.0
IF2309,2023-06-05 14:11:00,3809.8,3809.8,35443380.0,74477.0,2023-06-05,31.0,3812.6,3812.6
IF2309,2023-06-05 14:12:00,3809.4,3808.8,26284500.0,74484.0,2023-06-05,23.0,3810.0,3809.8
IF2309,2023-06-05 14:13:00,3806.8,3806.8,37704780.0,74492.0,2023-06-05,33.0,3809.4,3808.6
IF2309,2023-06-05 14:14:00,3807.6,3806.4,18274440.0,74493.0,2023-06-05,16.0,3808.0,3806.6
IF2309,2023-06-05 14:15:00,3805.0,3805.0,19409760.0,74493.0,2023-06-05,17.0,3807.4,3807.4
IF2309,2023-06-05 14:16:00,3805.4,3805.0,45669660.0,74512.0,2023-06-05,40.0,3806.6,3805.0
IF2309,2023-06-05 14:17:00,3805.6,3804.6,17123160.0,74519.0,2023-06-05,15.0,3805.6,3805.0
IF2309,2023-06-05 14:18:00,3806.0,3805.6,13701720.0,74523.0,2023-06-05,12.0,3806.6,3805.6
IF2309,2023-06-05 14:19:00,3807.0,3806.4,30837480.0,74537.0,2023-06-05,27.0,3808.0,3806.6
IF2309,2023-06-05 14:20:00,3807.2,3806.6,18274080.0,74536.0,2023-06-05,16.0,3807.8,3806.6
IF2309,2023-06-05 14:21:00,3806.6,3806.6,14847000.0,74534.0,2023-06-05,13.0,3807.2,3806.6
IF2309,2023-06-05 14:22:00,3807.0,3806.2,5709840.0,74535.0,2023-06-05,5.0,3807.0,3806.2
IF2309,2023-06-05 14:23:00,3807.2,3807.0,9137100.0,74539.0,2023-06-05,8.0,3807.6,3807.2
IF2309,2023-06-05 14:24:00,3808.2,3806.8,18275400.0,74542.0,2023-06-05,16.0,3808.2,3806.8
IF2309,2023-06-05 14:25:00,3809.0,3807.6,23994900.0,74546.0,2023-06-05,21.0,3809.2,3808.2
IF2309,2023-06-05 14:26:00,3809.6,3808.2,29712660.0,74541.0,2023-06-05,26.0,3809.6,3808.2
IF2309,2023-06-05 14:27:00,3810.4,3808.8,23999340.0,74543.0,2023-06-05,21.0,3810.4,3809.2
IF2309,2023-06-05 14:28:00,3809.2,3809.2,27437580.0,74548.0,2023-06-05,24.0,3811.6,3810.2
IF2309,2023-06-05 14:29:00,3811.0,3809.2,27436140.0,74539.0,2023-06-05,24.0,3811.0,3809.2
IF2309,2023-06-05 14:30:00,3809.0,3808.4,25142340.0,74547.0,2023-06-05,22.0,3810.8,3810.8
IF2309,2023-06-05 14:31:00,3811.4,3808.4,37724220.0,74535.0,2023-06-05,33.0,3811.4,3808.4
IF2309,2023-06-05 14:32:00,3812.0,3811.2,58322700.0,74516.0,2023-06-05,51.0,3812.6,3811.2
IF2309,2023-06-05 14:33:00,3811.0,3811.0,25158300.0,74524.0,2023-06-05,22.0,3812.6,3812.2
IF2309,2023-06-05 14:34:00,3811.6,3810.2,18292920.0,74530.0,2023-06-05,16.0,3811.8,3811.2
IF2309,2023-06-05 14:35:00,3815.0,3811.4,84662400.0,74569.0,2023-06-05,74.0,3815.0,3811.4
IF2309,2023-06-05 14:36:00,3814.2,3813.6,46914120.0,74590.0,2023-06-05,41.0,3814.8,3814.8
IF2309,2023-06-05 14:37:00,3811.8,3810.8,57184560.0,74613.0,2023-06-05,50.0,3814.6,3814.2
IF2309,2023-06-05 14:38:00,3811.2,3810.6,35452140.0,74627.0,2023-06-05,31.0,3812.8,3811.0
IF2309,2023-06-05 14:39:00,3810.8,3810.6,24009300.0,74634.0,2023-06-05,21.0,3811.4,3811.0
IF2309,2023-06-05 14:40:00,3811.4,3810.6,50307900.0,74632.0,2023-06-05,44.0,3811.8,3810.8
IF2309,2023-06-05 14:41:00,3811.8,3810.6,20581560.0,74633.0,2023-06-05,18.0,3812.0,3811.4
IF2309,2023-06-05 14:42:00,3811.8,3811.8,18298260.0,74641.0,2023-06-05,16.0,3812.8,3812.0
